langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,"Representation, Inclusion, and Innovation",Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02221-0,Clayton Lewis,9783031022210,,2018
,Representations and Techniques for 3D Object Recognition and Scene Interpretation,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01557-1,"Derek Hoiem, Silvio Savarese",9783031015571,,2011
,Représentations de Groupes Localement Compacts,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058407,Armand Borel,9783540376118,276,1972
,Représentations de Weil et GL2 Algèbres de division et GLn,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077390,Tetsuo Kaise,9783540478713,1252,1987
,Representations of AF-Algebras and of the Group U (∞),Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082276,"Şerban-Valentin Strâtilâ, Dan-Virgil Voiculescu",9783540379164,486,1975
,Representations of Affine Hecke Algebras,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074130,Nanhua Xi,9783540486824,1587,1994
,Representations of Algebras: Proceedings of the International Conference Ottawa 1974,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081211,"Vlastimil Dlab, Peter Gabriel",9783540379218,488,1975
,"Representations of Algebras: Proceedings of the Third International Conference on Representations of Algebras Held in Puebla, Mexico",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092979,"Maurice Auslander, Emilo Lluis",9783540389637,903,1981
,"Representations of Algebras: Workshop Notes of the Third International Conference on Representations of Algebras Held in Puebla, Mexico",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094055,"Maurice Auslander, Emilio Lluis",9783540393139,944,1982
,Representations of Commutative Semitopological Semigroups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068935,"Charles F. Dunkl, Donald E. Ramirez",9783540374022,435,1975
,Representations of Finite and Compact Groups,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/010/,Barry Simon,9781470411428, ,1995
,Representations of Finite Chevalley Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097139,Bhama Srinivasan,9783540384885,764,1979
,Representations of Finite Classical Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090287,Andrey V. Zelevinsky,9783540387114,869,1981
,Representations of Multiple-Valued Logic Functions,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79852-8,"Radomir S. Stankovic, Jaakko Astola, Claudio Moraga",9783031798528,,2012
,Representations of Permutation Groups I,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067943,Adalbert Kerber,9783540370048,240,1971
,Representations of Permutation Groups II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085740,Adalbert Kerber,9783540380245,495,1975
,Representations of Real Numbers by Infinite Series,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081642,János Galambos,9783540380870,502,1976
,Representations of Semisimple Lie Algebras in the BGG Category $\mathscr {O}$,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/094/,James E. Humphreys,9781470421205, ,2008
,Representing and Intervening,Cambridge University Press,"Philosophy, Philosophy of Science",https://doi.org/10.1017/CBO9780511814563,Hacking,9780511814563,,2014
,Representing and Reasoning with Qualitative Preferences,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01573-1,"Ganesh Ram Santhanam, Samik Basu, Vasant Honavar",9783031015731,,2016
,Representing Landscapes: One Hundred Years of Visual Communication,Taylor & Francis ,"Built Environment, Urban Studies",http://www.taylorfrancis.com/books/9781003183402,Nadia Amoroso; Martin Holland,9781003183402,,2022
,Representing Plans Under Uncertainty,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57697-5,Peter Haddawy,9783540483120,770,1994
,Requirements Engineering: Foundation for Software Quality,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44429-7,"Nazim Madhavji, Liliana Pasquale, Alessio Ferrari, Stefania Gnesi",9783030444297,,2020
,Research Advances in ADHD and Technology,Synthesis Collection of Technology (R0),"Computing and Processing, Bioengineering, Components, Circuits, Devices and Systems, Robotics and Control Systems, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01606-6,"Franceli L. Cibrian, Gillian R. Hayes, Kimberley D. Lakes",9783031016066,,2021
,Research and Development in Information Retrieval,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0036332,"Gerard Salton, Hans-Jochen Schneider",9783540394402,146,1983
,Research and Evaluation Methods in Special Education,SAGE Publications Ltd,"Special education, Research",https://doi.org/10.4135/9781412985666,Donna M. Mertens,9781412985666,,2004
,Research and the Future of Telematics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59270-7,Jerzy Mikulski,9783030592707,,2020
,Research Basics,SAGE Publications Ltd,Research Basics,https://doi.org/10.4135/9781071802731,Osborne,9781071802731,,2017
,Research Challenges in Information Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-50316-1,"Fabiano Dalpiaz, Jelena Zdravkovic, Pericles Loucopoulos",9783030503161,,2020
,Research Design,SAGE Publications Ltd,"Research, Design",https://doi.org/10.4135/9781526431486,Stephen Gorard,9781526431486,,2013
,Research Designs,SAGE Publications Ltd,"Research, Design",https://doi.org/10.4135/9781412985673,Paul E. Spector,9781412985673,,1981
,Research Ethics and Integrity for Social Scientists,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781473910096,Mark Israel,9781473910096,2nd ed.,2014
,Research Ethics for Social Scientists,SAGE Publications Ltd,Moral and ethical aspect,https://doi.org/10.4135/9781849209779,Iain Hay; Mark Israel,9781849209779,,2006
,Research for Development,SAGE Publications Ltd,Economic development,https://doi.org/10.4135/9781849209786,Sophie Laws; Caroline Harper; Rachel Marcus,9781849209786,,2003
,Research Foundations,SAGE Publications Ltd,Anthropology,https://doi.org/10.4135/9781506374734,Douglas Woodwell,9781506374734,,2014
,Research Funding Guidebook,SAGE Publications Ltd,Research grants,https://doi.org/10.4135/9781412991438,Carl G. Leukefeld; Joanne B. Ries,9781412991438,,1997
,Research in Computational Molecular Biology,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45257-5,Russell Schwartz,9783030452575,,2020
,Research in Early Childhood,SAGE Publications Ltd,Early childhood education,https://doi.org/10.4135/9781526490728,Andrea Nolan,9781526490728,,2013
,Research in Educational Settings,SAGE Publications Ltd,"Education, Research",https://doi.org/10.4135/9781412985680,Geoffrey M. Maruyama; Stanley Deno,9781412985680,,1999
,Research in Health Care Settings,SAGE Publications Ltd,"Medicine, Research",https://doi.org/10.4135/9781412985697,Kathleen E. Grady; Barbara Strudler Wallston,9781412985697,,1988
,Research in the Wild,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02220-3,"Yvonne Rogers, Paul Marshall",9783031022203,,2017
,Research Infrastructures for Hardware Accelerators,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01750-6,"Yakun Sophia Shao, David Brooks",9783031017506,,2016
,Research Methodology,PHI,Business and Management,https://elibrary.phindia.com/ebooks/reader/9788194884842,"Panneerselvam, R.",9788194884842,2nd ed.,2025
,"Research Methodology in the Social, Behavioural and Life Sciences",SAGE Publications Ltd,"Social sciences, Methodology",https://doi.org/10.4135/9780857029027,Herman J Ader; Gideon J Mellenbergh,9780857029027,,1999
,Research Methods and Statistics,SAGE Publications Ltd,Research Methods ,https://doi.org/10.4135/9781071802717,Spickard,9781071802717,,2017
,Research Methods and Statistics for Public and Nonprofit Administrators,SAGE Publications Ltd,Research Methods ,https://doi.org/10.4135/9781544307763,Matthew Jones; Masami Nishishiba; Mariah Kraner,9781544307763,,2014
,Research Methods for Clinical and Health Psychology,SAGE Publications Ltd,Clinical health psychology,https://doi.org/10.4135/9781849209793,Lucy Yardley; David F Marks,9781849209793,,2004
,Research Methods for Community Change,SAGE Publications Ltd,Community development,https://doi.org/10.4135/9781412985703,Randy Stoecker,9781412985703,,2005
,Research Methods for Community Change,SAGE Publications Ltd,Research Methods ,https://doi.org/10.4135/9781452269962,Randy Stoecker,9781452269962,2nd ed.,2013
,Research Methods for Engineers,Cambridge University Press,"Engineering, Engineering: General Interest",https://doi.org/10.1017/CBO9781139542326,Thiel,9781139542326,,2012
,Research Methods for Health Care Practice,SAGE Publications Ltd," Medical care, Research",https://doi.org/10.4135/9780857028037,Frances Griffiths,9780857028037,,2009
,Research Methods for Science,Cambridge University Press,"Physics and Astronomy,General Science, General and Classical Physics,Science Handbooks",https://doi.org/10.1017/CBO9781139035118,Marder,9781139035118,,2012
,Research Methods in Accounting,SAGE Publications Ltd," Accounting, Research Methodology",https://doi.org/10.4135/9781849209809,Malcolm Smith,9781849209809,,2003
,Research Methods in Applied Behavior Analysis,SAGE Publications Ltd,Research Methods ,https://doi.org/10.4135/9781412985710,Jon S. Bailey; Mary R. Burch,9781412985710,,2002
,Research Methods in Education,SAGE Publications Ltd,Research Methods ,https://doi.org/10.4135/9781544307725,Russell K. Schutt; Joseph Check,9781544307725,,2012
,Research Methods in Politics,SAGE Publications Ltd,"Political science, Research",https://doi.org/10.4135/9780857024589,Roger Pierce,9780857024589,,2008
,Research Methods in Special Education,SAGE Publications Ltd,"Special education, Research",https://doi.org/10.4135/9781412985727,Donna M. Mertens; John A. McLaughlin,9781412985727,,1994
,Research Practice for Cultural Studies,SAGE Publications Ltd,"Culture,  Study and teaching",https://doi.org/10.4135/9780857024596,Ann Gray,9780857024596,,2002
,Research Project Karne Ke Liye Avashyak Margdarshan,SAGE,"Research Methods & Evaluation, Research Methods",https://evidya.sagepub.in/library/research-project-karne-ke-liye-avashyak-margdarshan?bookId=3008&siteName=evidya,Zina O'Leary,,,2018
,Research Training for Social Scientists,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9780857028051,Dawn Burton,9780857028051,,2000
,Research with Children,SAGE Publications Ltd,"Children, Research",https://doi.org/10.4135/9781526486653,Michelle O'Reilly,9781526486653,,2013
,Research with Hispanic Populations,SAGE Publications Ltd,"Hispanic Americans, Research",https://doi.org/10.4135/9781412985734,Gerardo Marin; Barbara Vanoss Marin,9781412985734,,1991
,Researcher Experience in Qualitative Research,SAGE Publications Ltd,"Social sciences,  Research",https://doi.org/10.4135/9781483348995,Susan Diemert Moch; Marie F. Gates,9781483348995,,1999
,Researcher's Guide to the National Statistics Socio-economic Classification,SAGE Publications Ltd,Statistics,https://doi.org/10.4135/9780857024725,David Rose; David J Pevalin,9780857024725,,2003
,Researching Children's Experience,SAGE Publications Ltd,"Children,  Research",https://doi.org/10.4135/9781849209823,Sheila Greene; Diane Hogan,9781849209823,,2005
,Researching Learning Difficulties,SAGE Publications Ltd,"Education, Research",https://doi.org/10.4135/9780857024602,Penny Lacey; Jill Porter,9780857024602,,2005
,"Researching Leisure, Sport and Tourism",SAGE Publications Ltd,"Leisure, Research Methodology",https://doi.org/10.4135/9780857024619,Jonathan A Long,9780857024619,,2007
,Researching Life Stories and Family Histories,SAGE Publications Ltd,"Biography,  Research",https://doi.org/10.4135/9781849209830,Robert Lee Miller,9781849209830,,1999
,Researching Organizations,SAGE Publications Ltd,"Organization, Research",https://doi.org/10.4135/9781473919723,Matthew Jones,9781473919723,,2014
,Researching Persons with Mental Illness,SAGE Publications Ltd,"Mentally ill, Research",https://doi.org/10.4135/9781412985741,Rosalind J. Dworkin,9781412985741,,1999
,"Researching Power, Elites and Leadership",SAGE Publications Ltd,"Elite (Social sciences),  Research",https://doi.org/10.4135/9781446288023,Christopher Williams,9781446288023,,2012
,Researching 'Race' and Ethnicity,SAGE Publications Ltd,"Ethnicity, Research",https://doi.org/10.4135/9780857024626,Yasmin Gunaratnam,9780857024626,,2003
,Researching Serendipity in Digital Information Environments,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02312-5,"Lori McCay-Peet, Elaine G. Toms",9783031023125,,2018
,Researching Social Change,SAGE Publications Ltd,"Social change, Research",https://doi.org/10.4135/9780857029010,Rachel Thomson; Julie McLeod,9780857029010,,2009
,Researching the Small Enterprise,SAGE Publications Ltd,"Small business, Research",https://doi.org/10.4135/9781849209847,Jim Curran; Robert Blackburn,9781849209847,,2001
,Researching the Visual,SAGE Publications Ltd,Visual sociology,https://doi.org/10.4135/9781849209854,Philip Smith; Michael Emmison,9781849209854,,2000
,Researching the Visual,SAGE Publications Ltd,Visual sociology,https://doi.org/10.4135/9781473913899,Philip Smith; Michael Emmison; Margery Mayall,9781473913899,2nd ed.,2013
,Researching the Vulnerable,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781849209861,Pranee Liamputtong,9781849209861,,2007
,Researching with Children and Young People,SAGE Publications Ltd,"Children,  Research",https://doi.org/10.4135/9781446268315,Kay Tisdall; Michael Gallagher; John M Davis,9781446268315,,2009
,Researching Young People's Lives,SAGE Publications Ltd," Youth, Research",https://doi.org/10.4135/9781446249420,Sue Heath; Eleanor Ireland; Rachel Brooks; Elizabeth Cleaver,9781446249420,,2009
,Residues and Duality,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080482,Robin Hartshorne,9783540347941,20,1966
,Resilient Architecture Design for Voltage Variation,Synthesis Collection of Technology (R0),"Power, Energy and Industry Applications, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01739-1,"Vijay Janapa Reddi, Meeta Sharma Gupta",9783031017391,,2013
,Resistance Spot Welding,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Engineered Materials, Dielectrics and Plasmas, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-79576-3,"Menachem Kimchi, David Phillips",9783031795763,,2018
,Resistance Spot Welding,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Engineered Materials, Dielectrics and Plasmas, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-25783-4,"Menachem Kimchi, David H. Phillips",9783031257834,2nd ed.,2023
,Resistive Random Access Memory (RRAM),Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02030-8,Shimeng Yu,9783031020308,,2016
,Resolution Methods for the Decision Problem,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56732-1,"C. Fermüller, A. Leitsch, T. Tammet, N. Zamov",9783540476382,679,1993
,Resolution of Singularities,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/063/,Steven Dale Cutkosky,9781470421069, ,2004
,Resolution of Surface Singularities,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072258,"Vincent Cossart, Jean Giraud, Ulrich Orbanz",9783540391258,1101,1984
,Resonances — Models and Phenomena,Springer,Physics,http://dx.doi.org/10.1007/3-540-13880-3,"S. Albeverio, L. S. Ferreira, L. Streit",9783540390770,211,1984
,Resonances in Heavy Ion Reactions,Springer,Physics,http://dx.doi.org/10.1007/BFb0018202,Klaus A. Eberhard,9783540391692,156,1982
,"Resonances The Unifying Route Towards the Formulation of Dynamical Processes Foundations and Applications in Nuclear, Atomic and Molecular Physics",Springer,Physics,http://dx.doi.org/10.1007/3-540-50994-1,"Erkki Brändas, Nils Elander",9783540461302,325,1989
,Resource Allocation for Software Defined Networks,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59098-7,Dariusz Gasior,9783030590987,,2020
,Resource-Oriented Architecture Patterns for Webs of Data,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79447-6,Brian Sletten,9783031794476,,2013
