langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Optimization and Related Fields,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076699,"Roberto Conti, Ennio Giorgi, Franco Giannessi",9783540398172,1190,1986
,Optimization and Stability Problems in Continuum Mechanics,Springer,Physics,http://dx.doi.org/10.1007/3-540-06214-9,P. K. C. Wang,9783540384953,21,1973
,Optimization for Engineering Design - Algorithms and Examples,PHI,Mechanical,https://elibrary.phindia.com/ebooks/reader/9789390544097,"Deb, Kalyanmoy",9789390544097,2nd ed.,2021
,Optimization for Engineers,New Age International,"Engineering , Chemical & Biochemical , Mechanical",http://elib4u.ipublishcentral.com/product/optimization-for-engineers ,"Manojkumar Ramteke  , Deoki N Saraf  , Santosh K Gupta",9788122458664,,2021
,Optimization in Chemical Engineering,Cambridge University Press,"Engineering, Control Systems and Optimisation,Chemical Engineering",https://doi.org/10.1017/CBO9781316134504,Dutta,9781316134504,,2010
,Optimization in Industrial Engineering,Synthesis Collection of Technology (R0),Industrial and Production Engineering,https://doi.org/10.1007/978-3-031-74027-5,"Erik Cuevas, Julio Cesar Rosas Caro, Avelina Alejo Reyes, Paulina González Ayala, Alma Rodriguez",9783031740275,,2025
,Optimization Methodologies for the Automatic Design of Switched-Capacitor Filter Circuits for IoT Applications,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-04184-6,"Hugo Serra, Rui Santos-Tavares, Nuno Paulino",9783031041846,,2022
,Optimization Methods in Operations Research and Systems Analysis ,New Age International,"Mathematics , Optimization , Business , Operations Research",http://elib4u.ipublishcentral.com/product/optimization-methods-in-operations-research-systems-analysis50177389 ,K V Mital,9788122457278,5th ed.,2020
,Optimization of SQL Queries for Parallel Machines,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0020710,Waqar Hasan,9783540496380,1182,1996
,Optimization Software Class Libraries,Springer US,"Software Engineering, Theory of Computation, Computational Mathematics and Numerical Analysis",http://link.springer.com/10.1007/b101931,"Voß, Stefan ",9780306481260,,2002
,"Optimization Techniques IFIP Technical Conference Novosibirsk, July 1–7, 1974",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-07165-2,G. I. Marchuk,9783540374978,27,1975
,Optimization Techniques Modeling and Optimization in the Service of Man Part 1,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-07622-0,Jean Cea,9783540381440,40,1976
,Optimization Techniques Modeling and Optimization in the Service of Man Part 2,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-07623-9,Jean Cea,9783540381501,41,1976
,Optimized Translation Process and Its Application to ALGOL 68,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-07545-3,"Paul Branquart, Jean-Pierre Cardinael, Johan Lewi, Jean-Paul Delescaille, Michael Vanbegin",9783540380832,38,1976
,"Optimum Array Processing: Part 4 of Detection, Estimation, and Modulation Theory",Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0471221104,Van Trees,9780471221104,,2002
,Option Pricing and Portfolio Optimization,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/031/,Ralf Korn; Elke Korn,9781470420857,,2000
,"Options, Futures, and Other Derivatives",Pearson,Business & Economics,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,John C Hull,9789356062559,11th ed.,2022
,"Options, Futures, and Other Derivatives, Global Edition",Pearson Education,"Business/Management, Economics",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5186416,John C Hull,9781292212920,9th ed.,2018
,Optoelectronics,Cambridge University Press,"Physics and Astronomy,Engineering, Electronic, Optoelectronic Devices, and Nanotechnology,Optics, Optoelectronics and Photonics",https://doi.org/10.1017/CBO9780511754647,Rosencher/Vinter/Piva,9780511754647,,2009
,"Opto-Mechanical Systems Design, Vol.1",Taylor & Francis,"Engineering & Technology, Electrical & Electronic Engineering, Mechanical Engineering",www.taylorfrancis.com/books/9781315215068,"Yoder , Paul",9781315215068,4th ed.,2015
,Oral Communication Excellence for Engineers and Scientists,Synthesis Collection of Technology (R0),"Engineering Profession, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02509-9,Judith Shaul Norback,9783031025099,,2013
,Orbital Angular Momentum States of Light — Propagation through atmospheric turbulence,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/mono/978-0-7503-2280-5,"Khare, P K",9780750322782,,2020
,Order and Convexity in Potential Theory: H-Cones,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090447,"Nicu Boboc, Gheorghe Bucur, Aurel Cornea, Herbert Höllein",9783540386186,853,1981
,Order and Potential Resolvent Families of Kernels,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087300,"Aurel Cornea, Gabriela Licea",9783540380191,494,1975
,Ordered Cones and Approximation,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089190,"Klaus Keimel, Walter Roth",9783540470793,1517,1992
,Ordered linear spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059130,Graham Jameson,9783540363002,141,1970
,Orders and their Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074788,"Irving Reiner, Klaus W. Roggenkamp",9783540396017,1142,1985
,"Orders, Algorithms, and Applications",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0019422,"Vincent Bouchitté, Michel Morvan",9783540485971,831,1994
,Ordinal Item Response Theory,SAGE Publications Ltd,Response Theory,https://doi.org/10.4135/9781452230641,Wijbrandt H. van Schuur,9781452230641,,2011
,Ordinal Log-Linear Models,SAGE Publications Ltd,Linear Models,https://doi.org/10.4135/9781412985369,Masako Ishii-Kuntz,9781412985369,,1994
,Ordinary and Modular Representations of Chevalley Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079105,James E. Humphreys,9783540382614,528,1976
,"Ordinary and Partial Differential Equations: Proceedings of the Conference held at Dundee, Scotland",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065505,"B. D. Sleeman, I. M. Michael",9783540372646,415,1974
,"Ordinary and Partial Differential Equations: Proceedings of the Eighth Conference held at Dundee, Scotland",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074708,"Brian D. Sleeman, Richard J. Jarvis",9783540396406,1151,1985
,"Ordinary and Partial Differential Equations: Proceedings of the Fifth Conference Held at Dundee, Scotland",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091371,W. N. Everitt,9783540383468,827,1980
,"Ordinary and Partial Differential Equations: Proceedings of the Fourth Conference Held at Dundee, Scotland ",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087320,"W. N. Everitt, B. D. Sleeman",9783540375173,564,1976
,"Ordinary and Partial Differential Equations: Proceedings of the Seventh Conference Held at Dundee, Scotland",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064984,"W. N. Everitt, B. D. Sleeman",9783540395614,964,1982
,"Ordinary and Partial Differential Equations: Proceedings of the Sixth Conference Held at Dundee, Scotland",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089819,"W. N. Everitt, B. D. Sleeman",9783540385387,846,1981
,Ordinary Differential Equations and Operators,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076788,"W. N. Everitt, R. T. Lewis",9783540386896,1032,1983
,Ordinary Differential Equations in Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091636,Klaus Deimling,9783540373384,596,1977
,Ordres Maximaux au Sens de K. Asano,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090774,"Guy Maury, Jacques Raynaud",9783540381495,808,1980
,Organic Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9789332901070/?brand=mcgrawhillindia.vitalsource.com  ,Madan,,,2012
,Organic Chemistry,Pearson,STEM,https://ebooks.elibrary.in.pearson.com/wr/launchbook.html?id=10032022,Morrison Boyd & Bhattacharjee ,9789332535596,7th ed.,2010
,Organic Chemistry,Pearson,STEM,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,Bruice,9789354494055,8th ed.,2020
,"Organic Chemistry, Global Edition",Pearson Education,"Science, Science: Chemistry",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5185922,"Bruice, Paula Yurkanis",9781292160351,8th ed.,2017
,Organic Conductors and Semiconductors,Springer,Physics,http://dx.doi.org/10.1007/BFb0012355,"L. Pál, G. Grüner, A. Jánossy, J. Sólyom",9783540373421,65,1977
,Organic Nanoreactors : From Molecular to Supramolecular Organic Compounds,Academic Press,Chemistry,https://www.sciencedirect.com/science/book/9780128017135,"Sadjadi, Samahe",,,2016
,Organic Reaction Mechanisms,New Age International,"Science , Chemistry , Physics",http://elib4u.ipublishcentral.com/product/organic-reaction-mechanisms50168436 ,Raj K Bansal,9788122470246,4th ed.,2012
,Organizational Behavior,Pearson,Business & Economics,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,Robbins,9789356065147,18th ed.,2022
,Organizational Ethnography,SAGE Publications Ltd,Organizational sociology,https://doi.org/10.4135/9781849209526,Daniel Neyland,9781849209526,,2008
,Organizational Implementation,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02232-6,Morten Hertzum,9783031022326,,2021
,Organizational Research Methods,SAGE Publications Ltd,"Organization,  Research Methodology",https://doi.org/10.4135/9781849209533,Paul M Brewerton; Lynne J Millward,9781849209533,,2001
,Organizing and Managing Your Research,SAGE Publications Ltd,"Social sciences, Methodology",https://doi.org/10.4135/9781849209540,Allan Ellis; Renata Phelps; Kath Fisher,9781849209540,,2007
,Orienting Polymers,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072148,Jerald L. Ericksen,9783540388692,1063,1984
,Orlicz Spaces and Modular Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072210,Julian Musielak,9783540386926,1034,1983
,Orthogonal Polynomials and their Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083349,"Manuel Alfaro, Jesús S. Dehesa, Francisco J. Marcellan, José L. Rubio de Francia, Jaime Vinuesa",9783540392958,1329,1988
,Orthomorphism Graphs of Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092363,Anthony B. Evans,9783540475415,1535,1992
,Oscillation Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067537,Kurt Kreith,9783540400059,324,1973
,Oscillator Representation in Quantum Physics,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-49186-6,"M. Dineykhan, G. V. Efimov, G. Ganbold, S. N. Nedelko",9783540491866,26,1995
,Out of the Comfort Zone,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-02572-3,Lisbeth Borbye,9783031025723,,2010
,Outer Galaxy,Springer,Physics,http://dx.doi.org/10.1007/3-540-19484-3,"Leo Blitz, Felix J. Lockman",9783540392859,306,1988
,Outlier Detection for Temporal Data,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01905-0,"Manish Gupta, Jing Gao, Charu Aggarwal, Jiawei Han",9783031019050,,2014
,Outline of Informational Genetics,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01629-5,Gerard Battail,9783031016295,,2008
,Over-Constrained Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61479-6,"Michael Jampel, Eugene Freuder, Michael Maher",9783540686019,1106,1996
,Oxford Handbook of Attention,Oxford University Press,Psychology,https://doi.org/10.1093/oxfordhb/9780199675111.001.0001,A. Nobre et al,9780191753015,,2014
,Oxford Handbook of Construction Grammar,Oxford University Press ,Linguistics,https://doi.org/10.1093/oxfordhb/9780195396683.001.0001,Hoffmann et al,9780199971459,,2013
,Oxford Handbook of Experimental Syntax,Oxford University Press ,Linguistics,https://doi.org/10.1093/oxfordhb/9780198797722.001.0001,J. Sprouse,9780191839078,,2023
,Oxford Handbook of Lying,Oxford University Press,Linguistics,https://doi.org/10.1093/oxfordhb/9780198736578.001.0001,J. Meibauer,9780191800306,,2018
,Oxford Handbook of Moral Psychology,Oxford University Press,Philosophy,https://doi.org/10.1093/oxfordhb/9780198871712.001.0001,M. Vargas et al,9780191914645,,2022
,Oxford Handbook of Psycholinguistics,Oxford University Press,Psychology,https://doi.org/10.1093/oxfordhb/9780198786825.001.0001,S. Rueschemeyer et al,9780191835407,2nd ed.,2018
,Oxford Textbook of Medicine,Oxford University Press,Clinical Medicine,https://doi.org/10.1093/med/9780198746690.001.0001,John Firth,9780191809019,6th ed.,2020
,Ozone Technology for Food Processing and Preservation,Synthesis Collection of Technology (R0),Food Science,https://doi.org/10.1007/978-3-031-81461-7,"Javid Ahmad Parray, Mohammad Yaseen Mir, Nusrat Shafi, A. K. Haghi",9783031814617,,2025
,P2P Techniques for Decentralized Applications,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01888-6,"Esther Pacitti, Reza Akbaranian, Manal El-Dick",9783031018886,,2012
,Packets with Deadlines,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79257-1,"I-Hong Hou, P.R. Kumar",9783031792571,,2013
,Padé Approximants for Operators: Theory and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099706,Annie Cuyt,9783540388784,1065,1984
,Padé Approximants Method and Its Applications to Mechanics,Springer,Physics,http://dx.doi.org/10.1007/BFb0015655,Henri Cabannes,9783540381327,47,1976
,Padé Approximation and its Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085571,Luc Wuytack,9783540385110,765,1979
,Padé Approximation and its Applications Amsterdam 1980,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0095573,"M. G. Bruin, H. Rossum",9783540386063,888,1981
,Padé Approximation and its Applications Bad Honnef 1983,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099605,"Helmut Werner, Hans Josef Bünger",9783540389149,1071,1984
,p-adic Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091130,"Francesco Baldassarri, Siegfried Bosch, Bernard Dwork",9783540469063,1454,1990
,Panel Data Econometrics with R,Wiley,"Business, Economics, Finance & Accounting, Economics",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119504641,Croissant,9781119504641,,2018
,Paradigm Shift to Multimodality in Contemporary Computer Interfaces,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02213-5,"Sharon Oviatt, Philip R. Cohen",9783031022135,,2015
,Paragon,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-15212-1,Mark Steven Sherman,9783540393481,189,1985
,"Parallel Agile – faster delivery, fewer defects, lower cost",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-30701-1,"Doug Rosenberg, Barry Boehm, Matt Stephens, Charles Suscheck, Shobha Rani Dhalipathi, Bo Wang",9783030307011,,2020
,Parallel Algorithms and Architectures,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-18099-0,"Andreas Albrecht, Hermann Jung, Kurt Mehlhorn",9783540477600,269,1987
,"Parallel Algorithms for Irregularly Structured Problems: Second International Workshop, IRREGULAR '95 Lyon, France",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60321-2,"Afonso Ferreira, José Rolim",9783540449157,980,1995
,"Parallel Algorithms for Irregularly Structured Problems: Third International Workshop, IRREGULAR '96 Santa Barbara, CA, USA",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0030093,"Alfonso Ferreira, José Rolim, Yousef Saad, Tao Yang",9783540688082,1117,1996
,Parallel and Distributed Computing Theory and Practice,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58078-6,"Michel Cosnard, Afonso Ferreira, Joseph Peters",9783540484356,805,1994
,Parallel Architectures and Their Efficient Use,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56731-3,"F. Meyer, B. Monien, A. L. Rosenberg",9783540476375,678,1993
